ID,Name,Full Name,Type 1,Type 2,Fast Move,Charge Move
5354,Gliscor,Gliscor,Ground,Flying,Fury Cutter,Aerial Ace
5355,Gliscor,Gliscor,Ground,Flying,Fury Cutter,Night Slash
5356,Gliscor,Gliscor,Ground,Flying,Fury Cutter,Sand Tomb
5357,Gliscor,Gliscor,Ground,Flying,Fury Cutter,Frustration
5358,Gliscor,Gliscor,Ground,Flying,Fury Cutter,Return
5359,Gliscor,Gliscor,Ground,Flying,Wing Attack,Earthquake
5360,Gliscor,Gliscor,Ground,Flying,Wing Attack,Aerial Ace
5361,Gliscor,Gliscor,Ground,Flying,Wing Attack,Night Slash
5362,Gliscor,Gliscor,Ground,Flying,Wing Attack,Sand Tomb
5363,Gliscor,Gliscor,Ground,Flying,Wing Attack,Frustration
5364,Gliscor,Gliscor,Ground,Flying,Wing Attack,Return
5365,Mamoswine,Mamoswine,Ice,Ground,Mud-Slap,Stone Edge
5366,Mamoswine,Mamoswine,Ice,Ground,Mud-Slap,Ancient Power
5367,Mamoswine,Mamoswine,Ice,Ground,Mud-Slap,Bulldoze
5368,Mamoswine,Mamoswine,Ice,Ground,Mud-Slap,Avalanche
5369,Mamoswine,Mamoswine,Ice,Ground,Mud-Slap,Frustration
5370,Mamoswine,Mamoswine,Ice,Ground,Mud-Slap,Return
5371,Mamoswine,Mamoswine,Ice,Ground,Powder Snow,Stone Edge
5372,Mamoswine,Mamoswine,Ice,Ground,Powder Snow,Ancient Power
5373,Mamoswine,Mamoswine,Ice,Ground,Powder Snow,Bulldoze
5374,Mamoswine,Mamoswine,Ice,Ground,Powder Snow,Avalanche
5375,Mamoswine,Mamoswine,Ice,Ground,Powder Snow,Frustration
5376,Mamoswine,Mamoswine,Ice,Ground,Powder Snow,Return
5377,Porygon-Z,Porygon-Z,Normal,Ground,Charge Beam,Hyper Beam
5378,Porygon-Z,Porygon-Z,Normal,Ground,Charge Beam,Blizzard
5379,Porygon-Z,Porygon-Z,Normal,Ground,Charge Beam,Solar Beam
5380,Porygon-Z,Porygon-Z,Normal,Ground,Charge Beam,Zap Cannon
5381,Porygon-Z,Porygon-Z,Normal,Ground,Charge Beam,Frustration
5382,Porygon-Z,Porygon-Z,Normal,Ground,Charge Beam,Return
5383,Porygon-Z,Porygon-Z,Normal,Ground,Hidden Power,Hyper Beam
5384,Porygon-Z,Porygon-Z,Normal,Ground,Hidden Power,Blizzard
5385,Porygon-Z,Porygon-Z,Normal,Ground,Hidden Power,Solar Beam
5386,Porygon-Z,Porygon-Z,Normal,Ground,Hidden Power,Zap Cannon
5387,Porygon-Z,Porygon-Z,Normal,Ground,Hidden Power,Frustration
5388,Porygon-Z,Porygon-Z,Normal,Ground,Hidden Power,Return
5389,Porygon-Z,Porygon-Z,Normal,Ground,Lock-On,Hyper Beam
5390,Porygon-Z,Porygon-Z,Normal,Ground,Lock-On,Blizzard
5391,Porygon-Z,Porygon-Z,Normal,Ground,Lock-On,Solar Beam
5392,Porygon-Z,Porygon-Z,Normal,Ground,Lock-On,Zap Cannon
5393,Porygon-Z,Porygon-Z,Normal,Ground,Lock-On,Frustration
5394,Porygon-Z,Porygon-Z,Normal,Ground,Lock-On,Return
5395,Gallade,Gallade,Psychic,Fighting,Low Kick,Psychic
5396,Gallade,Gallade,Psychic,Fighting,Low Kick,Leaf Blade
5397,Gallade,Gallade,Psychic,Fighting,Low Kick,Close Combat
5398,Gallade,Gallade,Psychic,Fighting,Low Kick,Frustration
5399,Gallade,Gallade,Psychic,Fighting,Low Kick,Return
5400,Gallade,Gallade,Psychic,Fighting,Low Kick,Synchronoise
5401,Gallade,Gallade,Psychic,Fighting,Confusion,Psychic
5402,Gallade,Gallade,Psychic,Fighting,Confusion,Leaf Blade
5403,Gallade,Gallade,Psychic,Fighting,Confusion,Close Combat
5404,Gallade,Gallade,Psychic,Fighting,Confusion,Frustration
5405,Gallade,Gallade,Psychic,Fighting,Confusion,Return
5406,Gallade,Gallade,Psychic,Fighting,Confusion,Synchronoise
5407,Gallade,Gallade,Psychic,Fighting,Charm,Psychic
5408,Gallade,Gallade,Psychic,Fighting,Charm,Leaf Blade
5409,Gallade,Gallade,Psychic,Fighting,Charm,Close Combat
5410,Gallade,Gallade,Psychic,Fighting,Charm,Frustration
5411,Gallade,Gallade,Psychic,Fighting,Charm,Return
5412,Gallade,Gallade,Psychic,Fighting,Charm,Synchronoise
5413,Probopass,Probopass,Rock,Steel,Spark,Rock Slide
5414,Probopass,Probopass,Rock,Steel,Spark,Magnet Bomb
5415,Probopass,Probopass,Rock,Steel,Spark,Thunderbolt
5416,Probopass,Probopass,Rock,Steel,Spark,Frustration
5417,Probopass,Probopass,Rock,Steel,Spark,Return
5418,Probopass,Probopass,Rock,Steel,Rock Throw,Rock Slide
5419,Probopass,Probopass,Rock,Steel,Rock Throw,Magnet Bomb
5420,Probopass,Probopass,Rock,Steel,Rock Throw,Thunderbolt
5421,Probopass,Probopass,Rock,Steel,Rock Throw,Frustration
5422,Probopass,Probopass,Rock,Steel,Rock Throw,Return
5423,Dusknoir,Dusknoir,Ghost,Steel,Astonish,Dark Pulse
5424,Dusknoir,Dusknoir,Ghost,Steel,Astonish,Ominous Wind
5425,Dusknoir,Dusknoir,Ghost,Steel,Astonish,Shadow Ball
5426,Dusknoir,Dusknoir,Ghost,Steel,Astonish,Psychic
5427,Dusknoir,Dusknoir,Ghost,Steel,Astonish,Frustration
5428,Dusknoir,Dusknoir,Ghost,Steel,Astonish,Return
5429,Dusknoir,Dusknoir,Ghost,Steel,Hex,Dark Pulse
5430,Dusknoir,Dusknoir,Ghost,Steel,Hex,Ominous Wind
5431,Dusknoir,Dusknoir,Ghost,Steel,Hex,Shadow Ball
5432,Dusknoir,Dusknoir,Ghost,Steel,Hex,Psychic
5433,Dusknoir,Dusknoir,Ghost,Steel,Hex,Frustration
5434,Dusknoir,Dusknoir,Ghost,Steel,Hex,Return
5435,Froslass,Froslass,Ice,Ghost,Powder Snow,Shadow Ball
5436,Froslass,Froslass,Ice,Ghost,Powder Snow,Avalanche
5437,Froslass,Froslass,Ice,Ghost,Powder Snow,Crunch
5438,Froslass,Froslass,Ice,Ghost,Hex,Shadow Ball
5439,Froslass,Froslass,Ice,Ghost,Hex,Avalanche
5440,Froslass,Froslass,Ice,Ghost,Hex,Crunch
5441,Rotom,Rotom (Wash Rotom),Electric,Water,Thunder Shock,Thunder
5442,Rotom,Rotom (Wash Rotom),Electric,Water,Thunder Shock,Thunderbolt
5443,Rotom,Rotom (Wash Rotom),Electric,Water,Thunder Shock,Hydro Pump
5444,Rotom,Rotom (Wash Rotom),Electric,Water,Astonish,Thunder
5445,Rotom,Rotom (Wash Rotom),Electric,Water,Astonish,Thunderbolt
5446,Rotom,Rotom (Wash Rotom),Electric,Water,Astonish,Hydro Pump
5447,Uxie,Uxie,Psychic,Water,Confusion,Thunder
5448,Uxie,Uxie,Psychic,Water,Confusion,Swift
5449,Uxie,Uxie,Psychic,Water,Confusion,Future Sight
5450,Uxie,Uxie,Psychic,Water,Extrasensory,Thunder
5451,Uxie,Uxie,Psychic,Water,Extrasensory,Swift
5452,Uxie,Uxie,Psychic,Water,Extrasensory,Future Sight
5453,Mesprit,Mesprit,Psychic,Water,Confusion,Blizzard
5454,Mesprit,Mesprit,Psychic,Water,Confusion,Swift
5455,Mesprit,Mesprit,Psychic,Water,Confusion,Future Sight
5456,Mesprit,Mesprit,Psychic,Water,Extrasensory,Blizzard
5457,Mesprit,Mesprit,Psychic,Water,Extrasensory,Swift
5458,Mesprit,Mesprit,Psychic,Water,Extrasensory,Future Sight
5459,Azelf,Azelf,Psychic,Water,Confusion,Fire Blast
5460,Azelf,Azelf,Psychic,Water,Confusion,Swift
5461,Azelf,Azelf,Psychic,Water,Confusion,Future Sight
5462,Azelf,Azelf,Psychic,Water,Extrasensory,Fire Blast
5463,Azelf,Azelf,Psychic,Water,Extrasensory,Swift
5464,Azelf,Azelf,Psychic,Water,Extrasensory,Future Sight
5465,Dialga,Dialga,Steel,Dragon,Dragon Breath,Iron Head
5466,Dialga,Dialga,Steel,Dragon,Dragon Breath,Thunder
5467,Dialga,Dialga,Steel,Dragon,Dragon Breath,Draco Meteor
5468,Dialga,Dialga,Steel,Dragon,Metal Claw,Iron Head
5469,Dialga,Dialga,Steel,Dragon,Metal Claw,Thunder
5470,Dialga,Dialga,Steel,Dragon,Metal Claw,Draco Meteor
5471,Palkia,Palkia,Water,Dragon,Dragon Breath,Aqua Tail
5472,Palkia,Palkia,Water,Dragon,Dragon Breath,Fire Blast
5473,Palkia,Palkia,Water,Dragon,Dragon Breath,Hydro Pump
5474,Palkia,Palkia,Water,Dragon,Dragon Breath,Draco Meteor
5475,Palkia,Palkia,Water,Dragon,Dragon Tail,Aqua Tail
5476,Palkia,Palkia,Water,Dragon,Dragon Tail,Fire Blast
5477,Palkia,Palkia,Water,Dragon,Dragon Tail,Hydro Pump
5478,Palkia,Palkia,Water,Dragon,Dragon Tail,Draco Meteor
5479,Heatran,Heatran,Fire,Steel,Bug Bite,Flamethrower
5480,Heatran,Heatran,Fire,Steel,Bug Bite,Stone Edge
5481,Heatran,Heatran,Fire,Steel,Bug Bite,Iron Head
5482,Heatran,Heatran,Fire,Steel,Bug Bite,Fire Blast
5483,Heatran,Heatran,Fire,Steel,Fire Spin,Flamethrower
5484,Heatran,Heatran,Fire,Steel,Fire Spin,Stone Edge
5485,Heatran,Heatran,Fire,Steel,Fire Spin,Iron Head
5486,Heatran,Heatran,Fire,Steel,Fire Spin,Fire Blast
5487,Regigigas,Regigigas,Normal,Steel,Zen Headbutt,Thunder
5488,Regigigas,Regigigas,Normal,Steel,Zen Headbutt,Focus Blast
5489,Regigigas,Regigigas,Normal,Steel,Zen Headbutt,Giga Impact
5490,Regigigas,Regigigas,Normal,Steel,Hidden Power,Thunder
5491,Regigigas,Regigigas,Normal,Steel,Hidden Power,Focus Blast
5492,Regigigas,Regigigas,Normal,Steel,Hidden Power,Giga Impact
5493,Giratina,Giratina (Altered Forme),Ghost,Dragon,Dragon Breath,Ancient Power
5494,Giratina,Giratina (Altered Forme),Ghost,Dragon,Dragon Breath,Shadow Sneak
5495,Giratina,Giratina (Altered Forme),Ghost,Dragon,Dragon Breath,Dragon Claw
5496,Giratina,Giratina (Altered Forme),Ghost,Dragon,Shadow Claw,Ancient Power
5497,Giratina,Giratina (Altered Forme),Ghost,Dragon,Shadow Claw,Shadow Sneak
5498,Giratina,Giratina (Altered Forme),Ghost,Dragon,Shadow Claw,Dragon Claw
5499,Giratina,Giratina (Origin Forme),Ghost,Dragon,Shadow Claw,Ominous Wind
5500,Giratina,Giratina (Origin Forme),Ghost,Dragon,Shadow Claw,Shadow Ball
5501,Giratina,Giratina (Origin Forme),Ghost,Dragon,Shadow Claw,Dragon Pulse
5502,Giratina,Giratina (Origin Forme),Ghost,Dragon,Dragon Tail,Ominous Wind
5503,Giratina,Giratina (Origin Forme),Ghost,Dragon,Dragon Tail,Shadow Ball
5504,Giratina,Giratina (Origin Forme),Ghost,Dragon,Dragon Tail,Dragon Pulse
5505,Cresselia,Cresselia,Psychic,Dragon,Psycho Cut,Moonblast
5506,Cresselia,Cresselia,Psychic,Dragon,Psycho Cut,Aurora Beam
5507,Cresselia,Cresselia,Psychic,Dragon,Psycho Cut,Grass Knot
5508,Cresselia,Cresselia,Psychic,Dragon,Psycho Cut,Future Sight
5509,Cresselia,Cresselia,Psychic,Dragon,Confusion,Moonblast
5510,Cresselia,Cresselia,Psychic,Dragon,Confusion,Aurora Beam
5511,Cresselia,Cresselia,Psychic,Dragon,Confusion,Grass Knot
5512,Cresselia,Cresselia,Psychic,Dragon,Confusion,Future Sight
5513,Darkrai,Darkrai,Dark,Dragon,Feint Attack,Dark Pulse
5514,Darkrai,Darkrai,Dark,Dragon,Feint Attack,Shadow Ball
5515,Darkrai,Darkrai,Dark,Dragon,Feint Attack,Focus Blast
5516,Darkrai,Darkrai,Dark,Dragon,Snarl,Dark Pulse
5517,Darkrai,Darkrai,Dark,Dragon,Snarl,Shadow Ball
5518,Darkrai,Darkrai,Dark,Dragon,Snarl,Focus Blast
5519,Victini,Victini,Psychic,Fire,Quick Attack,Psychic
5520,Victini,Victini,Psychic,Fire,Quick Attack,Focus Blast
5521,Victini,Victini,Psychic,Fire,Quick Attack,Overheat
5522,Victini,Victini,Psychic,Fire,Quick Attack,V-create
5523,Victini,Victini,Psychic,Fire,Confusion,Psychic
5524,Victini,Victini,Psychic,Fire,Confusion,Focus Blast
5525,Victini,Victini,Psychic,Fire,Confusion,Overheat
5526,Victini,Victini,Psychic,Fire,Confusion,V-create
5527,Snivy,Snivy,Grass,Fire,Vine Whip,Wrap
5528,Snivy,Snivy,Grass,Fire,Vine Whip,Seed Bomb
5529,Snivy,Snivy,Grass,Fire,Vine Whip,Energy Ball
5530,Snivy,Snivy,Grass,Fire,Tackle,Wrap
5531,Snivy,Snivy,Grass,Fire,Tackle,Seed Bomb
5532,Snivy,Snivy,Grass,Fire,Tackle,Energy Ball
5533,Servine,Servine,Grass,Fire,Vine Whip,Wrap
5534,Servine,Servine,Grass,Fire,Vine Whip,Grass Knot
5535,Servine,Servine,Grass,Fire,Vine Whip,Leaf Tornado
5536,Servine,Servine,Grass,Fire,Iron Tail,Wrap
5537,Servine,Servine,Grass,Fire,Iron Tail,Grass Knot
5538,Servine,Servine,Grass,Fire,Iron Tail,Leaf Tornado
5539,Serperior,Serperior,Grass,Fire,Vine Whip,Aerial Ace
5540,Serperior,Serperior,Grass,Fire,Vine Whip,Grass Knot
5541,Serperior,Serperior,Grass,Fire,Vine Whip,Frenzy Plant
5542,Serperior,Serperior,Grass,Fire,Vine Whip,Leaf Tornado
5543,Serperior,Serperior,Grass,Fire,Iron Tail,Aerial Ace
5544,Serperior,Serperior,Grass,Fire,Iron Tail,Grass Knot
5545,Serperior,Serperior,Grass,Fire,Iron Tail,Frenzy Plant
5546,Serperior,Serperior,Grass,Fire,Iron Tail,Leaf Tornado
5547,Tepig,Tepig,Fire,Fire,Ember,Flamethrower
5548,Tepig,Tepig,Fire,Fire,Ember,Flame Charge
5549,Tepig,Tepig,Fire,Fire,Ember,Body Slam
5550,Tepig,Tepig,Fire,Fire,Tackle,Flamethrower
5551,Tepig,Tepig,Fire,Fire,Tackle,Flame Charge
5552,Tepig,Tepig,Fire,Fire,Tackle,Body Slam
5553,Pignite,Pignite,Fire,Fighting,Ember,Flamethrower
5554,Pignite,Pignite,Fire,Fighting,Ember,Rock Tomb
5555,Pignite,Pignite,Fire,Fighting,Ember,Flame Charge
5556,Pignite,Pignite,Fire,Fighting,Tackle,Flamethrower
5557,Pignite,Pignite,Fire,Fighting,Tackle,Rock Tomb
5558,Pignite,Pignite,Fire,Fighting,Tackle,Flame Charge
5559,Emboar,Emboar,Fire,Fighting,Low Kick,Heat Wave
5560,Emboar,Emboar,Fire,Fighting,Low Kick,Rock Slide
5561,Emboar,Emboar,Fire,Fighting,Low Kick,Flame Charge
5562,Emboar,Emboar,Fire,Fighting,Low Kick,Focus Blast
5563,Emboar,Emboar,Fire,Fighting,Low Kick,Blast Burn
5564,Emboar,Emboar,Fire,Fighting,Ember,Heat Wave
5565,Emboar,Emboar,Fire,Fighting,Ember,Rock Slide
5566,Emboar,Emboar,Fire,Fighting,Ember,Flame Charge
5567,Emboar,Emboar,Fire,Fighting,Ember,Focus Blast
5568,Emboar,Emboar,Fire,Fighting,Ember,Blast Burn
5569,Oshawott,Oshawott,Water,Fighting,Tackle,Night Slash
5570,Oshawott,Oshawott,Water,Fighting,Tackle,Aqua Tail
5571,Oshawott,Oshawott,Water,Fighting,Tackle,Water Pulse
5572,Oshawott,Oshawott,Water,Fighting,Water Gun,Night Slash
5573,Oshawott,Oshawott,Water,Fighting,Water Gun,Aqua Tail
5574,Oshawott,Oshawott,Water,Fighting,Water Gun,Water Pulse
5575,Dewott,Dewott,Water,Fighting,Fury Cutter,Aqua Tail
5576,Dewott,Dewott,Water,Fighting,Fury Cutter,X-Scissor
5577,Dewott,Dewott,Water,Fighting,Fury Cutter,Water Pulse
5578,Dewott,Dewott,Water,Fighting,Water Gun,Aqua Tail
5579,Dewott,Dewott,Water,Fighting,Water Gun,X-Scissor
5580,Dewott,Dewott,Water,Fighting,Water Gun,Water Pulse
5581,Samurott,Samurott,Water,Fighting,Fury Cutter,Megahorn
5582,Samurott,Samurott,Water,Fighting,Fury Cutter,Blizzard
5583,Samurott,Samurott,Water,Fighting,Fury Cutter,Hydro Pump
5584,Samurott,Samurott,Water,Fighting,Fury Cutter,Hydro Cannon
5585,Samurott,Samurott,Water,Fighting,Fury Cutter,Razor Shell
5586,Samurott,Samurott,Water,Fighting,Waterfall,Megahorn
5587,Samurott,Samurott,Water,Fighting,Waterfall,Blizzard
5588,Samurott,Samurott,Water,Fighting,Waterfall,Hydro Pump
5589,Samurott,Samurott,Water,Fighting,Waterfall,Hydro Cannon
5590,Samurott,Samurott,Water,Fighting,Waterfall,Razor Shell
5591,Patrat,Patrat,Normal,Fighting,Bite,Dig
5592,Patrat,Patrat,Normal,Fighting,Bite,Hyper Fang
5593,Patrat,Patrat,Normal,Fighting,Bite,Grass Knot
5594,Patrat,Patrat,Normal,Fighting,Tackle,Dig
5595,Patrat,Patrat,Normal,Fighting,Tackle,Hyper Fang
5596,Patrat,Patrat,Normal,Fighting,Tackle,Grass Knot
5597,Watchog,Watchog,Normal,Fighting,Bite,Hyper Fang
5598,Watchog,Watchog,Normal,Fighting,Bite,Grass Knot
5599,Watchog,Watchog,Normal,Fighting,Bite,Crunch
5600,Watchog,Watchog,Normal,Fighting,Low Kick,Hyper Fang
5601,Watchog,Watchog,Normal,Fighting,Low Kick,Grass Knot
5602,Watchog,Watchog,Normal,Fighting,Low Kick,Crunch
5603,Lillipup,Lillipup,Normal,Fighting,Tackle,Dig
5604,Lillipup,Lillipup,Normal,Fighting,Tackle,Rock Tomb
5605,Lillipup,Lillipup,Normal,Fighting,Tackle,Thunderbolt
5606,Lillipup,Lillipup,Normal,Fighting,Take Down,Dig
5607,Lillipup,Lillipup,Normal,Fighting,Take Down,Rock Tomb
5608,Lillipup,Lillipup,Normal,Fighting,Take Down,Thunderbolt
5609,Herdier,Herdier,Normal,Fighting,Lick,Dig
5610,Herdier,Herdier,Normal,Fighting,Lick,Thunderbolt
5611,Herdier,Herdier,Normal,Fighting,Lick,Play Rough
5612,Herdier,Herdier,Normal,Fighting,Take Down,Dig
5613,Herdier,Herdier,Normal,Fighting,Take Down,Thunderbolt
5614,Herdier,Herdier,Normal,Fighting,Take Down,Play Rough
5615,Stoutland,Stoutland,Normal,Fighting,Lick,Play Rough
5616,Stoutland,Stoutland,Normal,Fighting,Lick,Wild Charge
5617,Stoutland,Stoutland,Normal,Fighting,Lick,Crunch
5618,Stoutland,Stoutland,Normal,Fighting,Take Down,Play Rough
5619,Stoutland,Stoutland,Normal,Fighting,Take Down,Wild Charge
5620,Stoutland,Stoutland,Normal,Fighting,Take Down,Crunch
5621,Stoutland,Stoutland,Normal,Fighting,Ice Fang,Play Rough
5622,Stoutland,Stoutland,Normal,Fighting,Ice Fang,Wild Charge
5623,Stoutland,Stoutland,Normal,Fighting,Ice Fang,Crunch
5624,Purrloin,Purrloin,Dark,Fighting,Sucker Punch,Dark Pulse
5625,Purrloin,Purrloin,Dark,Fighting,Sucker Punch,Night Slash
5626,Purrloin,Purrloin,Dark,Fighting,Sucker Punch,Play Rough
5627,Purrloin,Purrloin,Dark,Fighting,Scratch,Dark Pulse
5628,Purrloin,Purrloin,Dark,Fighting,Scratch,Night Slash
5629,Purrloin,Purrloin,Dark,Fighting,Scratch,Play Rough
5630,Liepard,Liepard,Dark,Fighting,Snarl,Dark Pulse
5631,Liepard,Liepard,Dark,Fighting,Snarl,Play Rough
5632,Liepard,Liepard,Dark,Fighting,Snarl,Gunk Shot
5633,Liepard,Liepard,Dark,Fighting,Snarl,Payback
5634,Liepard,Liepard,Dark,Fighting,Charm,Dark Pulse
5635,Liepard,Liepard,Dark,Fighting,Charm,Play Rough
5636,Liepard,Liepard,Dark,Fighting,Charm,Gunk Shot
5637,Liepard,Liepard,Dark,Fighting,Charm,Payback
5638,Pansage,Pansage,Grass,Fighting,Vine Whip,Seed Bomb
5639,Pansage,Pansage,Grass,Fighting,Vine Whip,Energy Ball
5640,Pansage,Pansage,Grass,Fighting,Vine Whip,Crunch
5641,Pansage,Pansage,Grass,Fighting,Scratch,Seed Bomb
5642,Pansage,Pansage,Grass,Fighting,Scratch,Energy Ball
5643,Pansage,Pansage,Grass,Fighting,Scratch,Crunch
5644,Simisage,Simisage,Grass,Fighting,Bite,Solar Beam
5645,Simisage,Simisage,Grass,Fighting,Bite,Grass Knot
5646,Simisage,Simisage,Grass,Fighting,Bite,Crunch
5647,Simisage,Simisage,Grass,Fighting,Vine Whip,Solar Beam
5648,Simisage,Simisage,Grass,Fighting,Vine Whip,Grass Knot
5649,Simisage,Simisage,Grass,Fighting,Vine Whip,Crunch
5650,Pansear,Pansear,Fire,Fighting,Scratch,Flame Charge
5651,Pansear,Pansear,Fire,Fighting,Scratch,Flame Burst
5652,Pansear,Pansear,Fire,Fighting,Scratch,Crunch
5653,Pansear,Pansear,Fire,Fighting,Fire Spin,Flame Charge
5654,Pansear,Pansear,Fire,Fighting,Fire Spin,Flame Burst
5655,Pansear,Pansear,Fire,Fighting,Fire Spin,Crunch
5656,Simisear,Simisear,Fire,Fighting,Bite,Flamethrower
5657,Simisear,Simisear,Fire,Fighting,Bite,Fire Blast
5658,Simisear,Simisear,Fire,Fighting,Bite,Crunch
5659,Simisear,Simisear,Fire,Fighting,Fire Spin,Flamethrower
5660,Simisear,Simisear,Fire,Fighting,Fire Spin,Fire Blast
5661,Simisear,Simisear,Fire,Fighting,Fire Spin,Crunch
5662,Panpour,Panpour,Water,Fighting,Scratch,Water Pulse
5663,Panpour,Panpour,Water,Fighting,Scratch,Crunch
5664,Panpour,Panpour,Water,Fighting,Scratch,Surf
5665,Panpour,Panpour,Water,Fighting,Water Gun,Water Pulse
5666,Panpour,Panpour,Water,Fighting,Water Gun,Crunch
5667,Panpour,Panpour,Water,Fighting,Water Gun,Surf
5668,Simipour,Simipour,Water,Fighting,Bite,Hydro Pump
5669,Simipour,Simipour,Water,Fighting,Bite,Crunch
5670,Simipour,Simipour,Water,Fighting,Bite,Surf
5671,Simipour,Simipour,Water,Fighting,Water Gun,Hydro Pump
5672,Simipour,Simipour,Water,Fighting,Water Gun,Crunch
5673,Simipour,Simipour,Water,Fighting,Water Gun,Surf
5674,Munna,Munna,Psychic,Fighting,Zen Headbutt,Psybeam
5675,Munna,Munna,Psychic,Fighting,Zen Headbutt,Psyshock
5676,Munna,Munna,Psychic,Fighting,Zen Headbutt,Dazzling Gleam
5677,Munna,Munna,Psychic,Fighting,Charge Beam,Psybeam
5678,Munna,Munna,Psychic,Fighting,Charge Beam,Psyshock
5679,Munna,Munna,Psychic,Fighting,Charge Beam,Dazzling Gleam
5680,Musharna,Musharna,Psychic,Fighting,Zen Headbutt,Psyshock
5681,Musharna,Musharna,Psychic,Fighting,Zen Headbutt,Dazzling Gleam
5682,Musharna,Musharna,Psychic,Fighting,Zen Headbutt,Future Sight
5683,Musharna,Musharna,Psychic,Fighting,Charge Beam,Psyshock
5684,Musharna,Musharna,Psychic,Fighting,Charge Beam,Dazzling Gleam
5685,Musharna,Musharna,Psychic,Fighting,Charge Beam,Future Sight
5686,Pidove,Pidove,Normal,Flying,Quick Attack,Heat Wave
5687,Pidove,Pidove,Normal,Flying,Quick Attack,Aerial Ace
5688,Pidove,Pidove,Normal,Flying,Quick Attack,Air Cutter
5689,Pidove,Pidove,Normal,Flying,Air Slash,Heat Wave
5690,Pidove,Pidove,Normal,Flying,Air Slash,Aerial Ace
5691,Pidove,Pidove,Normal,Flying,Air Slash,Air Cutter
5692,Tranquill,Tranquill,Normal,Flying,Steel Wing,Heat Wave
5693,Tranquill,Tranquill,Normal,Flying,Steel Wing,Aerial Ace
5694,Tranquill,Tranquill,Normal,Flying,Steel Wing,Sky Attack
5695,Tranquill,Tranquill,Normal,Flying,Air Slash,Heat Wave
5696,Tranquill,Tranquill,Normal,Flying,Air Slash,Aerial Ace
5697,Tranquill,Tranquill,Normal,Flying,Air Slash,Sky Attack
5698,Unfezant,Unfezant,Normal,Flying,Steel Wing,Hyper Beam
5699,Unfezant,Unfezant,Normal,Flying,Steel Wing,Heat Wave
5700,Unfezant,Unfezant,Normal,Flying,Steel Wing,Sky Attack
5701,Unfezant,Unfezant,Normal,Flying,Air Slash,Hyper Beam
5702,Unfezant,Unfezant,Normal,Flying,Air Slash,Heat Wave
5703,Unfezant,Unfezant,Normal,Flying,Air Slash,Sky Attack
5704,Blitzle,Blitzle,Electric,Flying,Spark,Discharge
5705,Blitzle,Blitzle,Electric,Flying,Spark,Thunderbolt
5706,Blitzle,Blitzle,Electric,Flying,Spark,Flame Charge
5707,Blitzle,Blitzle,Electric,Flying,Quick Attack,Discharge
5708,Blitzle,Blitzle,Electric,Flying,Quick Attack,Thunderbolt
5709,Blitzle,Blitzle,Electric,Flying,Quick Attack,Flame Charge
5710,Zebstrika,Zebstrika,Electric,Flying,Spark,Discharge
5711,Zebstrika,Zebstrika,Electric,Flying,Spark,Flame Charge
5712,Zebstrika,Zebstrika,Electric,Flying,Spark,Wild Charge
5713,Zebstrika,Zebstrika,Electric,Flying,Low Kick,Discharge
5714,Zebstrika,Zebstrika,Electric,Flying,Low Kick,Flame Charge
5715,Zebstrika,Zebstrika,Electric,Flying,Low Kick,Wild Charge
5716,Roggenrola,Roggenrola,Rock,Flying,Tackle,Stone Edge
5717,Roggenrola,Roggenrola,Rock,Flying,Tackle,Bulldoze
5718,Roggenrola,Roggenrola,Rock,Flying,Tackle,Rock Blast
5719,Roggenrola,Roggenrola,Rock,Flying,Smack Down,Stone Edge
5720,Roggenrola,Roggenrola,Rock,Flying,Smack Down,Bulldoze
5721,Roggenrola,Roggenrola,Rock,Flying,Smack Down,Rock Blast
5722,Boldore,Boldore,Rock,Flying,Mud-Slap,Stone Edge
5723,Boldore,Boldore,Rock,Flying,Mud-Slap,Rock Slide
5724,Boldore,Boldore,Rock,Flying,Mud-Slap,Bulldoze
5725,Boldore,Boldore,Rock,Flying,Smack Down,Stone Edge
5726,Boldore,Boldore,Rock,Flying,Smack Down,Rock Slide
5727,Boldore,Boldore,Rock,Flying,Smack Down,Bulldoze
5728,Gigalith,Gigalith,Rock,Flying,Mud-Slap,Rock Slide
5729,Gigalith,Gigalith,Rock,Flying,Mud-Slap,Solar Beam
5730,Gigalith,Gigalith,Rock,Flying,Mud-Slap,Heavy Slam
5731,Gigalith,Gigalith,Rock,Flying,Mud-Slap,Superpower
5732,Gigalith,Gigalith,Rock,Flying,Smack Down,Rock Slide
5733,Gigalith,Gigalith,Rock,Flying,Smack Down,Solar Beam
5734,Gigalith,Gigalith,Rock,Flying,Smack Down,Heavy Slam
5735,Gigalith,Gigalith,Rock,Flying,Smack Down,Superpower
5736,Woobat,Woobat,Psychic,Flying,Confusion,Aerial Ace
5737,Woobat,Woobat,Psychic,Flying,Confusion,Psyshock
5738,Woobat,Woobat,Psychic,Flying,Confusion,Air Cutter
5739,Woobat,Woobat,Psychic,Flying,Air Slash,Aerial Ace
5740,Woobat,Woobat,Psychic,Flying,Air Slash,Psyshock
5741,Woobat,Woobat,Psychic,Flying,Air Slash,Air Cutter
5742,Swoobat,Swoobat,Psychic,Flying,Confusion,Aerial Ace
5743,Swoobat,Swoobat,Psychic,Flying,Confusion,Psychic
5744,Swoobat,Swoobat,Psychic,Flying,Confusion,Future Sight
